dl,fl1,fl2,fl3,kl,layer,optimizer,train_acc,train_loss,val_acc,val_loss,trainable_params
16,64,16,32,5,2,Nadam,0.9160520065008126,0.19875034058899907,0.8919729932930267,0.26078578922920864,37506
16,64,16,32,5,3,Nadam,0.9153644205600204,0.2005400687180425,0.888722180589851,0.2574921978074451,40354
32,64,16,32,5,1,Adam,0.9166770846132251,0.1897029687896984,0.8924731183540944,0.2496819749835969,34210
32,64,16,32,5,2,Adam,0.915676959597598,0.1945533838143109,0.8919729932930267,0.260762139674156,37810
32,64,16,32,5,3,Adam,0.9164270533593182,0.19631174867775966,0.8859714929328378,0.2772777897919915,40914
32,64,16,32,5,1,Nadam,0.9142392799174404,0.1964675456020948,0.8967241811048808,0.2560172024299187,34210
32,64,16,32,5,2,Nadam,0.9173021627703464,0.1959486156022091,0.8872218054960775,0.2655113894184043,37810
32,64,16,32,5,3,Nadam,0.9128641079911471,0.19963669249349453,0.8809702426053548,0.2686346023566844,40914
64,64,16,32,5,1,Adam,0.9181772721366652,0.188065774366213,0.8974743686517676,0.2416073697064632,36354
64,64,16,32,5,2,Adam,0.9195524440629584,0.1871813097261968,0.896724181089976,0.24529600668829896,38418
64,64,16,32,5,3,Adam,0.914676834581971,0.19981478030777886,0.8964741185892521,0.2431876347061395,42034
64,64,16,32,5,1,Nadam,0.9135516939393908,0.20587011673798009,0.8962240560736231,0.2533422620833352,36354
64,64,16,32,5,2,Nadam,0.9136142017826734,0.2029009669369937,0.8927231808399134,0.2466588333178294,38418
64,64,16,32,5,3,Nadam,0.9136142017603188,0.2012533574545662,0.8909727432305111,0.26242519159053496,42034
128,64,16,32,5,1,Adam,0.9176147018451812,0.187600825273934,0.8899724931829004,0.2814640071458237,40642
128,64,16,32,5,2,Adam,0.9196149518689836,0.1887697271033069,0.8889722431352897,0.2698957185785185,39634
128,64,16,32,5,3,Adam,0.9139267408500568,0.20327115301538787,0.8912228057610451,0.27213715103662856,44274
128,64,16,32,5,1,Nadam,0.9096762095261908,0.2090396436138803,0.8837209303070825,0.27012055075654506,40642
128,64,16,32,5,2,Nadam,0.9154269283436912,0.19684797160561227,0.8944736184493158,0.2606814247082102,39634
128,64,16,32,5,3,Nadam,0.9163020377398164,0.1983734663286676,0.8934733683868001,0.24982927722106965,44274
16,64,16,64,5,1,Adam,0.9174896862107764,0.1911132879204073,0.8932233059009811,0.2566680719581775,33138
16,64,16,64,5,2,Adam,0.9172396549643212,0.18953793005933275,0.8969742436205098,0.25308550472824715,37506
16,64,16,64,5,3,Adam,0.9158644830380279,0.19447462814207456,0.8932233058711713,0.2522060351465368,43458
16,64,16,64,5,1,Nadam,0.9148643580224012,0.1968354666364582,0.8909727432305111,0.2891405389350067,33138
16,64,16,64,5,2,Nadam,0.9165520689862716,0.194119350831238,0.8932233058711713,0.2617242068357842,37506
16,64,16,64,5,3,Nadam,0.9144893111638956,0.1998095347818836,0.8962240560736231,0.2547439309351741,43458
32,64,16,64,5,1,Adam,0.9194899362494816,0.18718150945047107,0.8917229308072077,0.26015594796139946,34210
32,64,16,64,5,2,Adam,0.9178647330916364,0.19260895579419016,0.8892223056360137,0.2591701923951294,37810
32,64,16,64,5,3,Adam,0.914676834581971,0.1981373980724263,0.8917229307773978,0.2541401329063481,44530
32,64,16,64,5,1,Nadam,0.915301912716738,0.19359426758973836,0.8767191798396634,0.2982847990617659,34210
32,64,16,64,5,2,Nadam,0.9149893736568059,0.1948862435015116,0.8917229307923027,0.25935208519851305,37810
32,64,16,64,5,3,Nadam,0.9126765845730715,0.20404529045922173,0.8907226807297871,0.2537676719210392,44530
64,64,16,64,5,1,Adam,0.9184898112338548,0.18805006341753727,0.8947236809798496,0.24932582749817245,36354
64,64,16,64,5,2,Adam,0.9171146393299162,0.19373650090441297,0.8974743686517676,0.25059673478526456,38418
64,64,16,64,5,3,Adam,0.9170521314940849,0.1939516686157355,0.8959739935430893,0.248562783919504,46674
64,64,16,64,5,1,Nadam,0.913114139245054,0.20017549241221771,0.8869717429953535,0.261683626886188,36354
64,64,16,64,5,2,Nadam,0.9174271783749453,0.1953737272254928,0.8839709927929017,0.2714202811857199,38418
64,64,16,64,5,3,Nadam,0.9156769596199524,0.1997250432581928,0.8964741185743471,0.2489261437905196,46674
128,64,16,64,5,1,Adam,0.9188648581072634,0.18566824666338871,0.8942235559485918,0.25465751428340605,40642
128,64,16,64,5,2,Adam,0.9153644205525692,0.1950955624777252,0.8949737434805737,0.247539617866464,39634
128,64,16,64,5,3,Adam,0.9137392173798208,0.2007216245675552,0.8927231808548184,0.2537983115329299,50962
128,64,16,64,5,1,Nadam,0.9119264907889968,0.20318783947562025,0.8869717429953535,0.2644774491383333,40642
128,64,16,64,5,2,Nadam,0.914364295536942,0.19885379104832065,0.8974743686517676,0.24186799079217025,39634
128,64,16,64,5,3,Nadam,0.9122390298638318,0.20509900191244834,0.8912228057610451,0.27157372248175743,50962
16,64,16,128,5,1,Adam,0.9184898112338548,0.1900605733472268,0.8974743686666725,0.24871726261433674,33138
16,64,16,128,5,2,Adam,0.9165520690160776,0.1937895257350564,0.8909727432305111,0.2560006431577563,37506
16,64,16,128,5,3,Adam,0.9143017877309171,0.19863109675563564,0.893973493418058,0.2518166309149452,49666
16,64,16,128,5,1,Nadam,0.9172396549643212,0.19095548928242234,0.8944736184791255,0.2478318049642973,33138
16,64,16,128,5,2,Nadam,0.9149893736493544,0.1962309886109592,0.89122280574614,0.2681810690980161,37506
16,64,16,128,5,3,Nadam,0.9114264283109894,0.2019776973413712,0.8952238060111074,0.24844784799531924,49666
32,64,16,128,5,1,Adam,0.9198024753094136,0.18418884772822727,0.8919729933079317,0.25321884320270543,34210
32,64,16,128,5,2,Adam,0.9159894986724328,0.1932024739804693,0.8932233058860761,0.2480015428953393,37810
32,64,16,128,5,3,Adam,0.9138017251932974,0.20353174072300614,0.8959739935430893,0.2431973897164749,51762
32,64,16,128,5,1,Nadam,0.9159894986947874,0.19674628053490614,0.8889722431203847,0.2683914300351478,34210
32,64,16,128,5,2,Nadam,0.9164270533667696,0.1963082187884613,0.8944736184493158,0.2577730481417127,37810
32,64,16,128,5,3,Nadam,0.9131141392674084,0.20294910546143974,0.8959739935430893,0.26208219926307785,51762
64,64,16,128,5,1,Adam,0.921927740952718,0.1815863510262878,0.899224806246265,0.25897199421129874,36354
64,64,16,128,5,2,Adam,0.9154894361795224,0.19599066329192025,0.8899724931679955,0.2604782028432547,38418
64,64,16,128,5,3,Adam,0.912989123625552,0.20386258954237452,0.8914728682617691,0.26530651218684265,55954
64,64,16,128,5,1,Nadam,0.913301662685484,0.1978544178823409,0.8832208052758248,0.2813476860620105,36354
64,64,16,128,5,2,Nadam,0.9139267408426052,0.19775052010875174,0.8957239310274604,0.2468499766346454,38418
64,64,16,128,5,3,Nadam,0.9129891236181004,0.2008772296629588,0.8937234309173341,0.2474294382353132,55954
128,64,16,128,5,1,Adam,0.9171146393299162,0.18876864192982898,0.8959739935579941,0.24170542921415414,40642
128,64,16,128,5,2,Adam,0.9170521314940849,0.1934881588239896,0.8904726181992533,0.2550868466217001,39634
128,64,16,128,5,3,Adam,0.914489311171347,0.2004546693300684,0.8964741185892521,0.2516580748614683,64338
128,64,16,128,5,1,Nadam,0.9096762095038362,0.20929568190281764,0.8884721180891271,0.26045560455226874,40642
128,64,16,128,5,2,Nadam,0.9140517564770102,0.20072605915983285,0.8822205551834994,0.2716206743340696,39634
128,64,16,128,5,3,Nadam,0.9119264907964484,0.2079804840404878,0.8924731183242846,0.2606425673015477,64338
16,64,32,16,5,1,Adam,0.9169896237029628,0.19119320017605712,0.8987246812299121,0.2454918622225337,33138
16,64,32,16,5,2,Adam,0.9171146393075617,0.19343509647591456,0.8942235559485918,0.2537228602577848,42898
16,64,32,16,5,3,Adam,0.9156144518064758,0.19706542654784265,0.8902225556836244,0.2593264485611323,45218
16,64,32,16,5,1,Nadam,0.9156144518213788,0.1962217641518159,0.877969492417808,0.2955682338640433,33138
16,64,32,16,5,2,Nadam,0.9143642955145876,0.19528146566976115,0.896724181089976,0.24949199436723846,42898
16,64,32,16,5,3,Nadam,0.9143017877085624,0.20292068631246785,0.8934733683868001,0.24149533694879685,45218
32,64,32,16,5,1,Adam,0.9198649831228904,0.18475002201269614,0.8899724931829004,0.2708143151143277,34210
32,64,32,16,5,2,Adam,0.9188648581072634,0.19012300911482788,0.8949737434805737,0.2674964026462498,43458
32,64,32,16,5,3,Adam,0.9148643580522072,0.1984703515969838,0.8909727432305111,0.25526517140743105,45522
32,64,32,16,5,1,Nadam,0.9171771471433928,0.19244132215765614,0.8877219305422402,0.2538012970564037,34210
32,64,32,16,5,2,Nadam,0.9136142017603188,0.20104982751800146,0.8907226807148823,0.25902576251577275,43458
32,64,32,16,5,3,Nadam,0.9157394674334292,0.1970866744007516,0.8907226807148823,0.2507881768929061,45522
64,64,32,16,5,1,Adam,0.9179897486962352,0.18800503865828852,0.8927231808548184,0.25111425765069256,36354
64,64,32,16,5,2,Adam,0.9184273034129268,0.18978473074302954,0.8909727432454159,0.2466098847434532,44578
64,64,32,16,5,3,Adam,0.9135516939766484,0.20165520614535384,0.8904726181992533,0.2606138058787407,46130
64,64,32,16,5,1,Nadam,0.91130141265423,0.20245448524088827,0.8912228057610451,0.25198661157207863,36354
64,64,32,16,5,2,Nadam,0.9190523815253391,0.19195462791625226,0.8862215554335618,0.2657821238130353,44578
64,64,32,16,5,3,Nadam,0.9156769596199524,0.19592580176048807,0.8884721180742221,0.25543014562466826,46130
128,64,32,16,5,1,Adam,0.9192399049955752,0.18644960802539776,0.8944736184642207,0.2567922180147283,40642
128,64,32,16,5,2,Adam,0.9176147018153752,0.19272515735845,0.8984746187142832,0.2566528214264226,46818
128,64,32,16,5,3,Adam,0.9144268033280644,0.1993962082991374,0.8922230558086557,0.2574971411475005,47346
128,64,32,16,5,1,Nadam,0.9104888110790332,0.20638874981187705,0.8922230558235605,0.25641048544047623,40642
128,64,32,16,5,2,Nadam,0.9155519439706444,0.19443818051211986,0.8774693673865501,0.28110104815666004,46818
128,64,32,16,5,3,Nadam,0.9138642330365802,0.2004474042096888,0.8764691173240345,0.30694411247484266,47346
16,64,32,32,5,1,Adam,0.9214276784672589,0.18506586796541571,0.8947236809798496,0.2453363038251089,33138
16,64,32,32,5,2,Adam,0.9174271783972996,0.19409813241273305,0.8929732433555424,0.2477206207716814,42898
16,64,32,32,5,3,Adam,0.9158019752245512,0.19933318011560489,0.8864716179491908,0.2721581224293433,48050
16,64,32,32,5,1,Nadam,0.9181772721366652,0.1876459014085639,0.8929732433704473,0.2649666680026335,33138
16,64,32,32,5,2,Nadam,0.9144893111415409,0.19725557633749333,0.8932233058711713,0.2634242789302357,42898
16,64,32,32,5,3,Nadam,0.915301912746544,0.19766773503487486,0.8912228057610451,0.2676794528849395,48050
32,64,32,32,5,1,Adam,0.9189898737342168,0.1863810818487293,0.8872218055109824,0.26718848336336165,34210
32,64,32,32,5,2,Adam,0.9161145143291924,0.19679285909275898,0.8964741185743471,0.2602395265735546,43458
32,64,32,32,5,3,Adam,0.9146768346192286,0.2002878067343179,0.8904726181992533,0.2630675799192623,48610
32,64,32,32,5,1,Nadam,0.9144893111415409,0.19924243405258255,0.8834708677765488,0.2819383353270659,34210
32,64,32,32,5,2,Nadam,0.9148018502163758,0.1977680357894252,0.8919729932930267,0.2621863599001213,43458
32,64,32,32,5,3,Nadam,0.9138642330291288,0.20059791127302928,0.8949737434805737,0.24901543087953626,48610
64,64,32,32,5,1,Adam,0.9202400299813961,0.18758027359157714,0.8882220555734979,0.2723792057822543,36354
64,64,32,32,5,2,Adam,0.917552194039156,0.1930225942703482,0.8802200550584681,0.29498775236664426,44578
64,64,32,32,5,3,Adam,0.9159269908813108,0.19694380702760345,0.8897224306672714,0.2734460254912676,49730
64,64,32,32,5,1,Nadam,0.9142392799099888,0.20091951894047025,0.8907226807446921,0.2553771804439691,36354
64,64,32,32,5,2,Nadam,0.9156144517841212,0.19918570467665025,0.8964741185743471,0.2449593281978427,44578
64,64,32,32,5,3,Nadam,0.914176772096512,0.19606983506986164,0.8934733683868001,0.26774022679950155,49730
128,64,32,32,5,1,Adam,0.9196149518540806,0.1845895048789284,0.8957239310721751,0.2534068524390347,40642
128,64,32,32,5,2,Adam,0.9177397174423284,0.19239008819919806,0.90147536890183,0.2387627214752277,46818
128,64,32,32,5,3,Adam,0.9170521314940849,0.19392410028832516,0.8829707427303861,0.27476878671027266,51970
128,64,32,32,5,1,Nadam,0.9097387173396676,0.20630710082346834,0.8869717430102584,0.2553372740015205,40642
128,64,32,32,5,2,Nadam,0.9154894361795224,0.19517643813098326,0.8899724931679955,0.25403800322416875,46818
128,64,32,32,5,3,Nadam,0.9136142017528672,0.20000986721641886,0.8952238059962025,0.2469237112393824,51970
16,64,32,64,5,1,Adam,0.9157394674110746,0.19191628071285174,0.8949737434954785,0.2501771673653298,33138
16,64,32,64,5,2,Adam,0.9153644205302144,0.1946009882371945,0.8914728682617691,0.2625789459674589,42898
16,64,32,64,5,3,Adam,0.9142392799099888,0.20093153082164975,0.8942235559485918,0.2522753701713211,53714
16,64,32,64,5,1,Nadam,0.9141142642606808,0.1970447566598218,0.8927231808548184,0.261254578851169,33138
16,64,32,64,5,2,Nadam,0.9178647330916364,0.1938769528135827,0.8962240560587181,0.2460263349930028,42898
16,64,32,64,5,3,Nadam,0.912926615804624,0.2014726877667998,0.8934733683868001,0.2767900665101781,53714
32,64,32,64,5,1,Adam,0.9176772096512064,0.1887507691936562,0.8942235559634967,0.25280874717172963,34210
32,64,32,64,5,2,Adam,0.9144893111638956,0.19705059616437015,0.8952238060111074,0.2469696835834821,43458
32,64,32,64,5,3,Adam,0.9143017877011108,0.19990894728592745,0.8929732433555424,0.2532270400151219,54786
32,64,32,64,5,1,Nadam,0.9169896237029628,0.19330387293513768,0.8957239310274604,0.2551552750418025,34210
32,64,32,64,5,2,Nadam,0.916052006478458,0.19371660524106707,0.8957239310274604,0.26236896787726544,43458
32,64,32,64,5,3,Nadam,0.9151143892763078,0.19852201157654806,0.8969742436056048,0.2582897549720072,54786
64,64,32,64,5,1,Adam,0.91873984248031,0.18480093793666189,0.8947236809798496,0.24957546232923564,36354
64,64,32,64,5,2,Adam,0.9167395924341531,0.1939248166520091,0.8899724931679955,0.2540284156367075,44578
64,64,32,64,5,3,Adam,0.9161145143217408,0.19837601475509825,0.8922230558235605,0.2612489893954228,56930
64,64,32,64,5,1,Nadam,0.9146143267908488,0.1988805815463872,0.8892223056360137,0.2715968203324025,36354
64,64,32,64,5,2,Nadam,0.9170521314940849,0.1917563809149674,0.8932233058711713,0.2495895851683873,44578
64,64,32,64,5,3,Nadam,0.9141142642830352,0.20220510593420685,0.8919729933079317,0.28621343919174996,56930
128,64,32,64,5,1,Adam,0.9199274909438184,0.1864693761039546,0.8964741185892521,0.2456668940193208,40642
128,64,32,64,5,2,Adam,0.917489686188422,0.19258315941887744,0.8899724931829004,0.268249865858875,46818
128,64,32,64,5,3,Adam,0.9126765845730715,0.1999942627009496,0.8909727432305111,0.2542515993490908,61218
128,64,32,64,5,1,Nadam,0.9133641704989608,0.2037415284221471,0.8897224306672714,0.2601664516367773,40642
128,64,32,64,5,2,Nadam,0.9146143267684944,0.19697452221423895,0.8972243061361387,0.25061102954111386,46818
128,64,32,64,5,3,Nadam,0.9124265533191648,0.2042698631947272,0.8932233058711713,0.2523248729094114,61218
16,64,32,128,5,1,Adam,0.9172396549568697,0.19060855424458914,0.8924731183391894,0.25865801387084786,33138
16,64,32,128,5,2,Adam,0.9173021627703464,0.19057861140577892,0.8952238059962025,0.2503875111953769,42898
16,64,32,128,5,3,Adam,0.913864233006774,0.1992963815140775,0.8994748687618941,0.2389758035566664,65042
16,64,32,128,5,1,Nadam,0.9153644205302144,0.19242624862296293,0.8972243061361387,0.2497935866446577,33138
16,64,32,128,5,2,Nadam,0.9148018502089243,0.19558271439984706,0.8947236809649447,0.24214646869315065,42898
16,64,32,128,5,3,Nadam,0.9137392174021752,0.199827218108072,0.8987246812299121,0.2522179510450924,65042
32,64,32,128,5,1,Adam,0.9178022252856112,0.189410621248412,0.8972243061361387,0.2442790651193229,34210
32,64,32,128,5,2,Adam,0.9179897486962352,0.19290862283955248,0.896724181089976,0.2438843757115355,43458
32,64,32,128,5,3,Adam,0.9151143892986624,0.19871217807144084,0.8982245561837494,0.2472906793004485,67138
32,64,32,128,5,1,Nadam,0.9161770221054114,0.19364032238733025,0.9004751188393145,0.24848006441015455,34210
32,64,32,128,5,2,Nadam,0.915114389306114,0.19818153482101414,0.8897224306523666,0.2718786265133738,43458
32,64,32,128,5,3,Nadam,0.913801725215652,0.2008146454579779,0.8937234309024291,0.25689596576403306,67138
64,64,32,128,5,1,Adam,0.9196774596601056,0.1867505341688161,0.8907226807297871,0.25268602736385565,36354
64,64,32,128,5,2,Adam,0.9166770846132251,0.19358260273385725,0.8959739935430893,0.24520414401424265,44578
64,64,32,128,5,3,Adam,0.9171146393299162,0.1972695345170577,0.893973493418058,0.25196018720394553,71330
64,64,32,128,5,1,Nadam,0.9146768346117772,0.1975089168926562,0.8942235559485918,0.2431237014957475,36354
64,64,32,128,5,2,Nadam,0.9141142642681324,0.1963741924217387,0.8882220555734979,0.269507157315192,44578
64,64,32,128,5,3,Nadam,0.915864483067834,0.19761204676324687,0.89347336841661,0.251191339319305,71330
128,64,32,128,5,1,Adam,0.9158019752245512,0.190608798610872,0.8877219305273353,0.2694841285487001,40642
128,64,32,128,5,2,Adam,0.9188023502714322,0.19206834378230686,0.8942235559485918,0.2494027206795786,46818
128,64,32,128,5,3,Adam,0.9130516314613832,0.202551816460311,0.8932233059009811,0.24717344736033425,79714
128,64,32,128,5,1,Nadam,0.9101762720340042,0.20311480720801892,0.8904726182290631,0.2585631722873615,40642
128,64,32,128,5,2,Nadam,0.9172396549419666,0.19603626060998505,0.8942235559336869,0.25527768648246074,46818
128,64,32,128,5,3,Nadam,0.9148643580522072,0.2029587671818294,0.8894723681516425,0.2447134741293427,79714
16,64,64,16,5,1,Adam,0.9183647955770954,0.18695350380802786,0.8864716179640957,0.2776901175168551,33138
16,64,64,16,5,2,Adam,0.915301912716738,0.1938582761803483,0.8929732433555424,0.2643402716008447,53682
16,64,64,16,5,3,Adam,0.9152394049032612,0.19925274018182884,0.8929732433853521,0.2535369666435326,58050
16,64,64,16,5,1,Nadam,0.9153019127390924,0.1956211826728536,0.8959739935579941,0.2507645463490373,33138
16,64,64,16,5,2,Nadam,0.9166145767997482,0.19128901081804503,0.8869717429804486,0.2821420467728584,53682
16,64,64,16,5,3,Nadam,0.914176772096512,0.1979388326684397,0.8932233058860761,0.2441530441918889,58050
32,64,64,16,5,1,Adam,0.9179272409125646,0.18681670740900644,0.8887221806196607,0.2605755600773653,34210
32,64,64,16,5,2,Adam,0.9156769596199524,0.1958325661621976,0.8849712428554173,0.2806818216822987,54754
32,64,64,16,5,3,Adam,0.9155519440004506,0.19898530487113186,0.8919729932930267,0.2545937838241976,58354
32,64,64,16,5,1,Nadam,0.9148018502312788,0.1944379435526399,0.8869717430102584,0.26283329120127075,34210
32,64,64,16,5,2,Nadam,0.9149268658656838,0.19777452165163345,0.8907226807148823,0.2609210386369252,54754
32,64,64,16,5,3,Nadam,0.9132391549092648,0.20331096550227812,0.8909727432305111,0.2759314936626014,58354
64,64,64,16,5,1,Adam,0.9183022877859732,0.1875311880465492,0.8857214304172091,0.2700547452836253,36354
64,64,64,16,5,2,Adam,0.917489686218228,0.19288394513179846,0.8949737434954785,0.26186339644737083,56898
64,64,64,16,5,3,Adam,0.916052006508264,0.1983517178339302,0.8927231808399134,0.25896569741058423,58962
64,64,64,16,5,1,Nadam,0.9128016002074764,0.19995484572751088,0.8922230558384654,0.24985398020139785,36354
64,64,64,16,5,2,Nadam,0.9179897487185898,0.19294888937152135,0.896724181089976,0.2522700127194631,56898
64,64,64,16,5,3,Nadam,0.9144893111787984,0.20080160469506952,0.8934733683868001,0.2550573408618573,58962
128,64,64,16,5,1,Adam,0.9199899987498438,0.1854920922274988,0.8944736184642207,0.2562171012334569,40642
128,64,64,16,5,2,Adam,0.9153644205302144,0.1939643807327327,0.8969742436056048,0.2593430732042678,61186
128,64,64,16,5,3,Adam,0.9142392798876342,0.1980993444676816,0.8812203051358887,0.2907930883162318,60178
128,64,64,16,5,1,Nadam,0.9108638579673448,0.2047493477196064,0.8772193048858261,0.2993559253964015,40642
128,64,64,16,5,2,Nadam,0.915301912716738,0.19658064966478084,0.8947236809649447,0.2580248508476621,61186
128,64,64,16,5,3,Nadam,0.914176772096512,0.19607568178002216,0.8974743686368627,0.2538487665144674,60178
16,64,64,32,5,1,Adam,0.9183647955994501,0.18765927526034748,0.8999749938229615,0.2401121572334488,33138
16,64,64,32,5,2,Adam,0.916864608053655,0.1921769954340542,0.885971492917933,0.27684607018632096,53682
16,64,64,32,5,3,Adam,0.9143017877011108,0.19797245977330705,0.8947236809649447,0.2523190620359733,63442
16,64,64,32,5,1,Nadam,0.917302162777798,0.1919740655877796,0.8889722431203847,0.2634814192754503,33138
16,64,64,32,5,2,Nadam,0.9152394049256156,0.1957918805744234,0.8974743686368627,0.23966326099331603,53682
16,64,64,32,5,3,Nadam,0.9159269908515046,0.1951547529143696,0.8947236809649447,0.2492561159833845,63442
32,64,64,32,5,1,Adam,0.9169271158894862,0.19057893468310852,0.8954738685267364,0.2523679074703917,34210
32,64,64,32,5,2,Adam,0.9164270533593182,0.19261823636438344,0.8964741185892521,0.24443869562887136,54754
32,64,64,32,5,3,Adam,0.9165520689862716,0.19712416136224936,0.8857214304023041,0.26305651812292274,64002
32,64,64,32,5,1,Nadam,0.9152394049330672,0.19487050942147965,0.8962240560736231,0.25020334129781835,34210
32,64,64,32,5,2,Nadam,0.9172396549345152,0.19744394197389398,0.8869717429953535,0.2787344681975185,54754
32,64,64,32,5,3,Nadam,0.9116764595648962,0.20349577943670896,0.8929732433555424,0.2553145822792477,64002
64,64,64,32,5,1,Adam,0.9188023502937868,0.1880868422702292,0.9007251813549434,0.2410332556365877,36354
64,64,64,32,5,2,Adam,0.9149893736717092,0.19820755297824105,0.8954738685118314,0.24896672315882515,56898
64,64,64,32,5,3,Adam,0.9151143892986624,0.1972946209351239,0.8957239310274604,0.25787090942185353,65122
64,64,64,32,5,1,Nadam,0.9135516939691968,0.20012186416930702,0.8909727432454159,0.25769620996679354,36354
64,64,64,32,5,2,Nadam,0.9156769596199524,0.19575184482812386,0.8952238059962025,0.23331452048728096,56898
64,64,64,32,5,3,Nadam,0.9129891236181004,0.20324801423325287,0.893973493418058,0.25435337243183875,65122
128,64,64,32,5,1,Adam,0.9195524440629584,0.1845479890541619,0.8907226807297871,0.2683667822923324,40642
128,64,64,32,5,2,Adam,0.9161145142919348,0.1942950596613524,0.8917229307923027,0.2570169206990931,61186
128,64,64,32,5,3,Adam,0.9148643580447556,0.1967130920358756,0.8947236809649447,0.2491789559970411,67362
128,64,64,32,5,1,Nadam,0.9136142017528672,0.2035253710857569,0.8854713678866751,0.2745170845526938,40642
128,64,64,32,5,2,Nadam,0.9172396549568697,0.1933243787022088,0.8907226807148823,0.2559824425239925,61186
128,64,64,32,5,3,Nadam,0.912801600200025,0.2020441936642204,0.8934733683868001,0.25014376874326555,67362
16,64,64,64,5,1,Adam,0.9179897486962352,0.19141510427314828,0.8912228057610451,0.2503032672551311,33138
16,64,64,64,5,2,Adam,0.916989623717866,0.19245307706366305,0.8924731183242846,0.2614469910135982,53682
16,64,64,64,5,3,Adam,0.915676959627404,0.19533354666557687,0.8937234309024291,0.25837310562881416,74226
16,64,64,64,5,1,Nadam,0.9153019127390924,0.19440306478242514,0.8937234309173341,0.2691023831860546,33138
16,64,64,64,5,2,Nadam,0.915489436157168,0.19684207450879307,0.8717179295270853,0.2873176723517427,53682
16,64,64,64,5,3,Nadam,0.9156144518139272,0.19561368261188816,0.8942235559336869,0.2477407581837781,74226
32,64,64,64,5,1,Adam,0.9177397174721346,0.18764681177702092,0.8909727432603208,0.25688947385088984,34210
32,64,64,64,5,2,Adam,0.9168646080611064,0.19171826464021216,0.8934733683868001,0.2515716775487917,54754
32,64,64,64,5,3,Adam,0.9171146393075617,0.19415869018833012,0.8952238059962025,0.25241436026981096,75298
32,64,64,64,5,1,Nadam,0.9141767720741576,0.19353527727322972,0.8889722431203847,0.2577373657108218,34210
32,64,64,64,5,2,Nadam,0.9141767720741576,0.19963856804279967,0.8927231808399134,0.2566216038849748,54754
32,64,64,64,5,3,Nadam,0.9131766470883366,0.1968412088219308,0.8994748687618941,0.2536875316316589,75298
64,64,64,64,5,1,Adam,0.9193649205927223,0.1860146263432899,0.8942235559485918,0.25884797904574297,36354
64,64,64,64,5,2,Adam,0.9166770846132251,0.19101690040378067,0.8964741185743471,0.24326903387721585,56898
64,64,64,64,5,3,Adam,0.9149893736493544,0.19818936387042746,0.8824706176991283,0.27049510718643976,77442
64,64,64,64,5,1,Nadam,0.9130516314539318,0.19863684184300645,0.8914728682766738,0.2629218806204542,36354
64,64,64,64,5,2,Nadam,0.9148018502312788,0.19877517982108367,0.8899724931829004,0.2705414015282748,56898
64,64,64,64,5,3,Nadam,0.912926615804624,0.2005474990370468,0.8949737434805737,0.24254909894799676,77442
128,64,64,64,5,1,Adam,0.9194274284136504,0.1857933874571155,0.8889722431203847,0.26813662146800576,40642
128,64,64,64,5,2,Adam,0.9192399049955752,0.18980423536359825,0.8944736184493158,0.2587051976171247,61186
128,64,64,64,5,3,Adam,0.9165520690160776,0.19669810658504044,0.8919729933079317,0.2558121459056032,81730
128,64,64,64,5,1,Nadam,0.9104888110790332,0.2096284560911364,0.8867216804797245,0.27373366733436794,40642
128,64,64,64,5,2,Nadam,0.9165520689862716,0.19568286027716467,0.8897224306672714,0.25076003351429754,61186
128,64,64,64,5,3,Nadam,0.915489436157168,0.19881322583832625,0.8842210553085306,0.2719344423134108,81730
16,64,64,128,5,1,Adam,0.917302162777798,0.19081288181568534,0.8877219305571451,0.26435055813064395,33138
16,64,64,128,5,2,Adam,0.9179897487334928,0.1919012216720481,0.8949737434805737,0.24385722244596686,53682
16,64,64,128,5,3,Adam,0.9150518814628312,0.1983521373981848,0.8897224306672714,0.2558658657058473,95794
16,64,64,128,5,1,Nadam,0.9178647330916364,0.19208278418134966,0.896724181089976,0.2483087847026535,33138
16,64,64,128,5,2,Nadam,0.9152394049032612,0.19490981980709304,0.8899724931679955,0.27388586191482384,53682
16,64,64,128,5,3,Nadam,0.9152394049107128,0.1970200825797899,0.8942235559336869,0.2604528144803098,95794
32,64,64,128,5,1,Adam,0.9180522565171636,0.18772544072115924,0.8999749938080567,0.2474613300067957,34210
32,64,64,128,5,2,Adam,0.9161145143217408,0.1960558522469827,0.8962240560587181,0.25708493318340725,54754
32,64,64,128,5,3,Adam,0.916177022127766,0.1956541794961744,0.8904726181992533,0.2544891851399654,97890
32,64,64,128,5,1,Nadam,0.915301912716738,0.19647726676645602,0.8924731183391894,0.26359624795897,34210
32,64,64,128,5,2,Nadam,0.916739592449056,0.19655406357798968,0.8852213053710463,0.27194670455497216,54754
32,64,64,128,5,3,Nadam,0.9135516939617452,0.2037194650701723,0.8952238059962025,0.2508134867331778,97890
64,64,64,128,5,1,Adam,0.9214276784374531,0.1822537257727168,0.8969742436354147,0.2630495337373944,36354
64,64,64,128,5,2,Adam,0.9171146393075617,0.19444883117948952,0.8954738685118314,0.24466300595697985,56898
64,64,64,128,5,3,Adam,0.9156769596199524,0.1972112005728083,0.8897224306672714,0.2531433230893377,102082
64,64,64,128,5,1,Nadam,0.913801725215652,0.2032219321108495,0.8939734934478678,0.2509496211036797,36354
